tweet_id,user_username,text,source,conversation_id,author_id,created_at,in_reply_to_user_id,lang,possibly_sensitive,user_name,user_protected,user_verified,user_created_at,user_profile_image_url,user_description,user_url,user_pinned_tweet_id,user_location,retweet_count,like_count,quote_count,user_tweet_count,user_list_count,user_followers_count,user_following_count,sourcetweet_type,sourcetweet_id,sourcetweet_text,sourcetweet_lang,sourcetweet_author_id,cluster
1468522166043959299,cLyppersen,"RT @hassmelden BIG NEWS:

Ab heute reichen wir beim Erstatten einer Anzeige automatisch eine NetzDG-Meldung bei Twitter ein, überprüfen die Löschung des Tweets nach Ablauf der gesetzlichen Fristen und übermitteln ggf. eine Beschwerde an das BfJ. Macht mit euren Meldungen mit beim #netzdgcheck! https://t.co/4Rn55UWAiU",Twitter Web App,1468522166043959299,953182921908801536,2021-12-08T10:05:42.000Z,,de,False,suka V. s1 sxhwebenheit (catso) <ú<æ <ê<ú Úâ >£,False,False,2018-01-16T08:31:32.000Z,https://pbs.twimg.com/profile_images/1591806711547023361/hrBEBdDS_normal.jpg,"übelste clankadse wesenheit, dr h.c. gelbe medehure  >À==ø sukerbuka & zemsurminister >Ñ• möckel kÜxhne CFO <} #FCSP #NAFO",,1.573243460789887e+18,susministerium gurkmenistan >,298,0,0,120778,35,7077,1878,retweeted,1.4682231263539855e+18,"BIG NEWS:

Ab heute reichen wir beim Erstatten einer Anzeige automatisch eine NetzDG-Meldung bei Twitter ein, überprüfen die Löschung des Tweets nach Ablauf der gesetzlichen Fristen und übermitteln ggf. eine Beschwerde an das BfJ. Macht mit euren Meldungen mit beim #netzdgcheck! https://t.co/4Rn55UWAiU",de,1.1124476812202353e+18,red
1468223126353985541,hassmelden,"BIG NEWS:

Ab heute reichen wir beim Erstatten einer Anzeige automatisch eine NetzDG-Meldung bei Twitter ein, überprüfen die Löschung des Tweets nach Ablauf der gesetzlichen Fristen und übermitteln ggf. eine Beschwerde an das BfJ. Macht mit euren Meldungen mit beim #netzdgcheck! https://t.co/4Rn55UWAiU",Twitter Web App,1468223126353985541,1112447681220235264,2021-12-07T14:17:26.000Z,,de,False,Hassmelden | Zentrale Hatespeech-Meldestelle,False,True,2019-03-31T20:12:50.000Z,https://pbs.twimg.com/profile_images/1422103238472605699/4XWeL0GK_normal.jpg,Bundesweit die zentrale Meldestelle für Hatespeech. Strafrechtlich Relevantes wird sicher und anonym stellvertretend für Dich angezeigt.   Im Notfall:  110!,https://t.co/SBpdPSg8MF,1.5200382148825375e+18,Im Internet,298,1489,44,1834,80,25537,579,,,,,,
1467950414976925703,hassmelden,@bastelbro1 @_crimsonpirate @st_hennermann @TwitterDE @BMJV_Bund https://t.co/yDGwET7kEw,Twitter Web App,1466796191878979592,1112447681220235264,2021-12-06T20:13:46.000Z,34919927.0,qme,False,Hassmelden | Zentrale Hatespeech-Meldestelle,False,True,2019-03-31T20:12:50.000Z,https://pbs.twimg.com/profile_images/1422103238472605699/4XWeL0GK_normal.jpg,Bundesweit die zentrale Meldestelle für Hatespeech. Strafrechtlich Relevantes wird sicher und anonym stellvertretend für Dich angezeigt.   Im Notfall:  110!,https://t.co/SBpdPSg8MF,1.5200382148825375e+18,Im Internet,0,5,0,1834,80,25537,579,,,,,,
1469685797611843591,hassmelden,"Seit vier Tagen überprüfen wir systematisch die Wirksamkeit des NetzDG und erstatten nicht nur für euch Strafanzeige sondern auch eine NetzDG-Meldung.

Bis jetzt wurden von 2.507 gemeldeten Beiträgen nur 22 gelöscht. Meldet Hatespeech und helft bei der Überprüfung des NetzDG mit. https://t.co/XqBVa2fSvD",Twitter Web App,1469685797611843591,1112447681220235264,2021-12-11T15:09:34.000Z,,de,False,Hassmelden | Zentrale Hatespeech-Meldestelle,False,True,2019-03-31T20:12:50.000Z,https://pbs.twimg.com/profile_images/1422103238472605699/4XWeL0GK_normal.jpg,Bundesweit die zentrale Meldestelle für Hatespeech. Strafrechtlich Relevantes wird sicher und anonym stellvertretend für Dich angezeigt.   Im Notfall:  110!,https://t.co/SBpdPSg8MF,1.5200382148825375e+18,Im Internet,182,883,10,1834,80,25537,579,,,,,,
1469970580346740737,Anwalt_Jun,"@JulianJger12 @nhaerting Die Gefahr besteht, daher gehört das ja auch in die Hand der Justiz. Das NetzDG enthält etliche solcher Richtervorbehalte, was das Gesetz zum zahnlosen Tiger gemacht hat. Jetzt ist es an der Zeit auf Grund der vorliegenden Evaluationen den Biss nachzuschärfen.",Twitter Web App,1469817076701442051,128026256,2021-12-12T10:01:11.000Z,1.2174937092873052e+18,de,False,Chan-jo Jun,False,True,2010-03-30T22:17:41.000Z,https://pbs.twimg.com/profile_images/1448709942584791052/dYsiuk72_normal.jpg,"Wenn Querdenker und/oder Reichsbürger QuatschJura einsetzen, um Kritiker einzuschüchtern, braucht es Gegengewicht.",https://t.co/6AFw6PFBe7,1.5881985991034593e+18,"Würzburg, Deutschland",0,0,0,8440,288,78436,929,,,,,,red
1469955195241218051,Anwalt_Jun,"@nhaerting Warum setzen wir uns nicht zusammen und erarbeiten Vorschläge, wie man das #netzdG besser machen kann, damit es Freiheiten schützt und illegale Hetze bekämpft, Herr Kollege Härting? Am Ende sind Ziele und Überzeugungen (Recht) hat nicht so weit auseinander.",Twitter for Android,1469817076701442051,128026256,2021-12-12T09:00:03.000Z,21111724.0,de,False,Chan-jo Jun,False,True,2010-03-30T22:17:41.000Z,https://pbs.twimg.com/profile_images/1448709942584791052/dYsiuk72_normal.jpg,"Wenn Querdenker und/oder Reichsbürger QuatschJura einsetzen, um Kritiker einzuschüchtern, braucht es Gegengewicht.",https://t.co/6AFw6PFBe7,1.5881985991034593e+18,"Würzburg, Deutschland",1,78,0,8440,288,78436,929,,,,,,red
1470675110218682369,fdp,"RT @KonstantinKuhle (3) Trotzdem waren einzelne Aspekte des NetzDG immer richtig, so etwa die Pflicht, dass Soziale Netzwerke einen Zustellungsbevollmächtigten in Deutschland für die Kooperation mit Sicherheitsbehörden benennen müssen. Gut, dass @NancyFaeser und @MarcoBuschmann hier Druck machen.",TweetDeck,1470675110218682369,39475170,2021-12-14T08:40:44.000Z,,de,False,FDP,False,True,2009-05-12T10:50:27.000Z,https://pbs.twimg.com/profile_images/1542906420705763328/pmRYBlnA_normal.jpg,"News und Updates rund um die Politik der FDP und alles, was die Liberalen bewegt.
Impressum: https://t.co/yVWlhTXf9d
Datenschutz: https://t.co/xg2BYgS8gJ",https://t.co/P5fwsDYPr5,,"Genscher-Haus, Berlin",1,0,0,25622,1606,415192,721,retweeted,1.4706600847327724e+18,"(3) Trotzdem waren einzelne Aspekte des NetzDG immer richtig, so etwa die Pflicht, dass Soziale Netzwerke einen Zustellungsbevollmächtigten in Deutschland für die Kooperation mit Sicherheitsbehörden benennen müssen. Gut, dass @NancyFaeser und @MarcoBuschmann hier Druck machen.",de,475275997.0,orange
1470675090350161920,fdp,"RT @KonstantinKuhle (2) Das NetzDG kann nicht bleiben wie es ist. Die Justiz sollte über Strafbarkeit entscheiden, damit die Sozialen Netzwerke keinem Interessenkonflikt ausgesetzt sind und die Freiheit im Internet nicht leidet. Schlüssel sind die EU-Verhandlungen über den Digital Services Act.",TweetDeck,1470675090350161920,39475170,2021-12-14T08:40:40.000Z,,de,False,FDP,False,True,2009-05-12T10:50:27.000Z,https://pbs.twimg.com/profile_images/1542906420705763328/pmRYBlnA_normal.jpg,"News und Updates rund um die Politik der FDP und alles, was die Liberalen bewegt.
Impressum: https://t.co/yVWlhTXf9d
Datenschutz: https://t.co/xg2BYgS8gJ",https://t.co/P5fwsDYPr5,,"Genscher-Haus, Berlin",1,0,0,25622,1606,415192,721,retweeted,1.4706598656096543e+18,"(2) Das NetzDG kann nicht bleiben wie es ist. Die Justiz sollte über Strafbarkeit entscheiden, damit die Sozialen Netzwerke keinem Interessenkonflikt ausgesetzt sind und die Freiheit im Internet nicht leidet. Schlüssel sind die EU-Verhandlungen über den Digital Services Act.",de,475275997.0,orange
1470772167910608898,hassmelden,"» :Das NetzDG gehört abgeschafft9, sagt Joana Cotar, Digitalisierungsexpertin der AfD-Fraktion. Es sei richtig, dass sich #Telegram dem entziehe.« >!>!>!

https://t.co/uWOwAHR7Hd",Twitter Web App,1470772167910608898,1112447681220235264,2021-12-14T15:06:25.000Z,,de,False,Hassmelden | Zentrale Hatespeech-Meldestelle,False,True,2019-03-31T20:12:50.000Z,https://pbs.twimg.com/profile_images/1422103238472605699/4XWeL0GK_normal.jpg,Bundesweit die zentrale Meldestelle für Hatespeech. Strafrechtlich Relevantes wird sicher und anonym stellvertretend für Dich angezeigt.   Im Notfall:  110!,https://t.co/SBpdPSg8MF,1.5200382148825375e+18,Im Internet,12,69,3,1834,80,25537,579,,,,,,
1470757431282216969,Anwalt_Jun,"@now_COLOUR @NancyFaeser Ich würde eher sagen, dass hier endlich der Nachzügler #Telegram behandelt wird, während die anderen großen Netzwerke vom NetzDG bereits umfasst sind.",Twitter Web App,1470450252272615433,128026256,2021-12-14T14:07:51.000Z,309090248.0,de,False,Chan-jo Jun,False,True,2010-03-30T22:17:41.000Z,https://pbs.twimg.com/profile_images/1448709942584791052/dYsiuk72_normal.jpg,"Wenn Querdenker und/oder Reichsbürger QuatschJura einsetzen, um Kritiker einzuschüchtern, braucht es Gegengewicht.",https://t.co/6AFw6PFBe7,1.5881985991034593e+18,"Würzburg, Deutschland",0,2,0,8440,288,78435,929,,,,,,red
1470745208711258114,Anwalt_Jun,"@MarcoBuschmann Ja, man kann #Telegram schon heute regulieren. Dafür reicht jedoch das #NetzDG nicht aus, da es auf Bußgelder setzt, die nicht gegen Telegram durchgesetzt werden können. Wirksam hingegen: Delisting aus AppStores, Haftung der Serverbetreiber wie #AWS.

https://t.co/80d457mBjF",Twitter Web App,1470673415153537036,128026256,2021-12-14T13:19:17.000Z,128026256.0,de,False,Chan-jo Jun,False,True,2010-03-30T22:17:41.000Z,https://pbs.twimg.com/profile_images/1448709942584791052/dYsiuk72_normal.jpg,"Wenn Querdenker und/oder Reichsbürger QuatschJura einsetzen, um Kritiker einzuschüchtern, braucht es Gegengewicht.",https://t.co/6AFw6PFBe7,1.5881985991034593e+18,"Würzburg, Deutschland",13,96,0,8440,288,78435,929,,,,,,red
1470744232650588162,Anwalt_Jun,"@MarcoBuschmann Der Entwurf des Digital Services Act #DSA liegt auf dem Tisch. Er sieht vor, dass Opfer von Hasskriminalität weniger Rechte gegenüber Plattformen haben als dies mit dem #NetzDG bisher der Fall ist.",Twitter Web App,1470673415153537036,128026256,2021-12-14T13:15:24.000Z,128026256.0,de,False,Chan-jo Jun,False,True,2010-03-30T22:17:41.000Z,https://pbs.twimg.com/profile_images/1448709942584791052/dYsiuk72_normal.jpg,"Wenn Querdenker und/oder Reichsbürger QuatschJura einsetzen, um Kritiker einzuschüchtern, braucht es Gegengewicht.",https://t.co/6AFw6PFBe7,1.5881985991034593e+18,"Würzburg, Deutschland",0,36,0,8440,288,78435,929,,,,,,red
1472327736500838402,olivergorus,"@MarcoBuschmann Solange das NetzDG steht und so mit staatlicher Billigung und Anreizung täglich in den Social Media gegen Art 5 GG verstoßen wird, ist alles egal, was Sie sagen oder machen. Der Elefant in Ihrem Büro ist das NetzDG.",Twitter for iPhone,1472114390950416384,18722806,2021-12-18T22:07:41.000Z,106136813.0,de,False,Oliver Gorus,False,False,2009-01-07T14:34:51.000Z,https://pbs.twimg.com/profile_images/1557054759034576896/pY8liyiQ_normal.jpg,"Familienvater, Unternehmer, Exilschwabe. Liebt ruhige Momente, friedliche Ordnung, schöne Strukturen, individuelle Freiheit. Herausgeber von @dersandwirt",https://t.co/PMasJewPRY,1.0885330525638328e+18,Deutschland,1,29,0,67034,100,17339,984,,,,,,orange
1472153703402688517,Anwalt_Jun,"Wie schön: Auch die AfD fordert jetzt, dass es staatliche Rechtsbehelfe gegen Facebooks Löschungsentscheidungen geben soll. Dafür gibt es jetzt das #NetzDG. https://t.co/e4VNSVeUoq",Twitter for Android,1472153703402688517,128026256,2021-12-18T10:36:08.000Z,,de,False,Chan-jo Jun,False,True,2010-03-30T22:17:41.000Z,https://pbs.twimg.com/profile_images/1448709942584791052/dYsiuk72_normal.jpg,"Wenn Querdenker und/oder Reichsbürger QuatschJura einsetzen, um Kritiker einzuschüchtern, braucht es Gegengewicht.",https://t.co/6AFw6PFBe7,1.5881985991034593e+18,"Würzburg, Deutschland",9,217,0,8440,288,78435,929,quoted,1.4714576305520476e+18,"Tut mir leid, Herr Zuckerberg, so geht das nicht. Ich bin Mandatsträger.  Schlimm genug, wenn Sie Privatpersonen grundlos zensieren. Aber in dem Fall zensieren Sie meine Wähler. Ich werde in deren Namen Einspruch einlegen und, wenn nötig, deren Rechte vor Gericht verteidigen. https://t.co/bbz312aRQc",de,9.685514923901297e+17,red
1472832161837424644,hassmelden,"Genau deswegen checken wir die Umsetzung des NetzDG durch Twitter! 

https://t.co/KVbzgp0JB2 https://t.co/3ER6Zkr7QL",Twitter for iPhone,1472832161837424644,1112447681220235264,2021-12-20T07:32:05.000Z,,de,False,Hassmelden | Zentrale Hatespeech-Meldestelle,False,True,2019-03-31T20:12:50.000Z,https://pbs.twimg.com/profile_images/1422103238472605699/4XWeL0GK_normal.jpg,Bundesweit die zentrale Meldestelle für Hatespeech. Strafrechtlich Relevantes wird sicher und anonym stellvertretend für Dich angezeigt.   Im Notfall:  110!,https://t.co/SBpdPSg8MF,1.5200382148825375e+18,Im Internet,8,79,0,1834,80,25537,579,quoted,1.4728308169170166e+18,"Schon witzig, wie häufig mir anonyme Twitter-Mitarbeiter (?) in Fällen, in denen ich als Strafrichter Geldstrafen wegen Beleidigung oder sogar Volksverhetzung ausgeurteilt hätte mitteilen, der gemeldete Tweet verstoße nicht gegen deutsches Recht >7<üB",de,1.0485620579630367e+18,
1476688265629609987,olivergorus,"Was unternehmen Sie eigentlich gegen das NetzDG, @MarcoBuschmann ?",Twitter for iPhone,1476688265629609987,18722806,2021-12-30T22:54:52.000Z,,de,False,Oliver Gorus,False,False,2009-01-07T14:34:51.000Z,https://pbs.twimg.com/profile_images/1557054759034576896/pY8liyiQ_normal.jpg,"Familienvater, Unternehmer, Exilschwabe. Liebt ruhige Momente, friedliche Ordnung, schöne Strukturen, individuelle Freiheit. Herausgeber von @dersandwirt",https://t.co/PMasJewPRY,1.0885330525638328e+18,Deutschland,39,251,1,67034,100,17339,984,,,,,,orange
1479416837116989447,olivergorus,@AlgaRata Natürlich. Das NetzDG ist verfassungswidrig. Aber die Cronies machen mit.,Twitter for iPhone,1479396172095791106,18722806,2022-01-07T11:37:14.000Z,1.290932505449767e+18,de,False,Oliver Gorus,False,False,2009-01-07T14:34:51.000Z,https://pbs.twimg.com/profile_images/1557054759034576896/pY8liyiQ_normal.jpg,"Familienvater, Unternehmer, Exilschwabe. Liebt ruhige Momente, friedliche Ordnung, schöne Strukturen, individuelle Freiheit. Herausgeber von @dersandwirt",https://t.co/PMasJewPRY,1.0885330525638328e+18,Deutschland,0,4,0,67034,100,17339,984,,,,,,orange
1479182171202011138,hassmelden,"RT @Afelia Für alle, die sich mit #NetzDG und #Hatespeech beschäftigen: es fällt auf, dass Twitter in letzter Zeit nicht mehr gegen gemeldete antisemitische tweets vorgeht. Ein Beispiel habe ich in der Timeline, aber ich höre das immer öfter. Vielleicht hat wer Kapazitäten, da zu gucken.",Twitter for iPhone,1479182171202011138,1112447681220235264,2022-01-06T20:04:46.000Z,,de,False,Hassmelden | Zentrale Hatespeech-Meldestelle,False,True,2019-03-31T20:12:50.000Z,https://pbs.twimg.com/profile_images/1422103238472605699/4XWeL0GK_normal.jpg,Bundesweit die zentrale Meldestelle für Hatespeech. Strafrechtlich Relevantes wird sicher und anonym stellvertretend für Dich angezeigt.   Im Notfall:  110!,https://t.co/SBpdPSg8MF,1.5200382148825375e+18,Im Internet,76,0,0,1834,80,25537,579,retweeted,1.4791716828248187e+18,"Für alle, die sich mit #NetzDG und #Hatespeech beschäftigen: es fällt auf, dass Twitter in letzter Zeit nicht mehr gegen gemeldete antisemitische tweets vorgeht. Ein Beispiel habe ich in der Timeline, aber ich höre das immer öfter. Vielleicht hat wer Kapazitäten, da zu gucken.",de,16569660.0,
1477729291177705474,olivergorus,"@wattnloser @elvislebt55 @c_lindner Laut Herrn @c_lindner s Autotalk mit @Steinhoefel ist das NetzDG ja verfassungswidrig. Jetzt ist er Vizekanzler und Minister, aus seiner Partei stammt der Justizminister. Und das NetzDG ist kein Thema mehr. Es ist eben ein Baustein des demokratischen Totalitarismus.",Twitter for iPhone,1477626051937411080,18722806,2022-01-02T19:51:32.000Z,622636703.0,de,False,Oliver Gorus,False,False,2009-01-07T14:34:51.000Z,https://pbs.twimg.com/profile_images/1557054759034576896/pY8liyiQ_normal.jpg,"Familienvater, Unternehmer, Exilschwabe. Liebt ruhige Momente, friedliche Ordnung, schöne Strukturen, individuelle Freiheit. Herausgeber von @dersandwirt",https://t.co/PMasJewPRY,1.0885330525638328e+18,Deutschland,0,1,0,67034,100,17339,984,,,,,,orange
1482001785850114050,olivergorus,"@DeveRoSt @RainerVenino @davidbest95 @Hallaschka_HH @TwitterDE Ja, das NetzDG ist offensichtlich verfassungswidrig.",Twitter for iPhone,1481740914884239360,18722806,2022-01-14T14:48:54.000Z,4698399896.0,de,False,Oliver Gorus,False,False,2009-01-07T14:34:51.000Z,https://pbs.twimg.com/profile_images/1557054759034576896/pY8liyiQ_normal.jpg,"Familienvater, Unternehmer, Exilschwabe. Liebt ruhige Momente, friedliche Ordnung, schöne Strukturen, individuelle Freiheit. Herausgeber von @dersandwirt",https://t.co/PMasJewPRY,1.0885330525638328e+18,Deutschland,0,3,0,67034,100,17339,984,,,,,,orange
1481755988906631173,olivergorus,"@_formerlyCzech @Hallaschka_HH @TwitterDE Da stimme ich Ihnen zu. Diese hässliche Seite der Deutschen wird gefördert durch das unsägliche, verfassungswidrige NetzDG und die parteiische Zensurpraxis der Social-Media-Plattformen.",Twitter for iPhone,1481740914884239360,18722806,2022-01-13T22:32:12.000Z,1.464424536670376e+18,de,False,Oliver Gorus,False,False,2009-01-07T14:34:51.000Z,https://pbs.twimg.com/profile_images/1557054759034576896/pY8liyiQ_normal.jpg,"Familienvater, Unternehmer, Exilschwabe. Liebt ruhige Momente, friedliche Ordnung, schöne Strukturen, individuelle Freiheit. Herausgeber von @dersandwirt",https://t.co/PMasJewPRY,1.0885330525638328e+18,Deutschland,0,4,0,67034,100,17339,984,,,,,,orange
1483552086470111234,olivergorus,"Heute vor 1600 Tagen wurde das #NetzDG vom Bundestag beschlossen. Das Gesetz hat Zensur alltäglich gemacht, es ist verfassungswidrig und eine Katastrophe für die Meinungsfreiheit in D.

Nur 25% des Bundestags wären nötig, um das Gesetz zur Prüfung vors BVerfG zu bringen.",Twitter for iPhone,1483552086470111234,18722806,2022-01-18T21:29:15.000Z,,de,False,Oliver Gorus,False,False,2009-01-07T14:34:51.000Z,https://pbs.twimg.com/profile_images/1557054759034576896/pY8liyiQ_normal.jpg,"Familienvater, Unternehmer, Exilschwabe. Liebt ruhige Momente, friedliche Ordnung, schöne Strukturen, individuelle Freiheit. Herausgeber von @dersandwirt",https://t.co/PMasJewPRY,1.0885330525638328e+18,Deutschland,144,462,2,67034,100,17339,984,,,,,,orange
1486674466923024389,Anwalt_Jun,"@TwitterDE macht zur Abwechslung seinen Job und #SperrtHomburg nach dem #NetzDG, so dass wir Twitter für diese Verleumdung zum Nachteil von @narkosedoc diesmal nicht verklagen werden. https://t.co/4RrGZ1DgGv",Twitter Web App,1486674466923024389,128026256,2022-01-27T12:16:28.000Z,95255169.0,de,False,Chan-jo Jun,False,True,2010-03-30T22:17:41.000Z,https://pbs.twimg.com/profile_images/1448709942584791052/dYsiuk72_normal.jpg,"Wenn Querdenker und/oder Reichsbürger QuatschJura einsetzen, um Kritiker einzuschüchtern, braucht es Gegengewicht.",https://t.co/6AFw6PFBe7,1.5881985991034593e+18,"Würzburg, Deutschland",4,23,1,8440,288,78434,929,,,,,,red
1486392585837064202,Arnd_Diringer,"RT @s_laoutoumai Interessant. TikTok geht offenbar unter anderem gegen das Gegenvorstellungsverfahren im NetzDG vor. @Loeffel_Abrar @ra_krone @RAStadler @Arnd_Diringer @SDittl @HolznagelDaniel 

https://t.co/9xL74gXiyj",Twitter Web App,1486392585837064202,3467946681,2022-01-26T17:36:22.000Z,,de,False,Arnd Diringer,False,True,2015-08-28T11:39:24.000Z,https://pbs.twimg.com/profile_images/860813216930312192/MRlqIKSx_normal.jpg,"Prof. Dr. jur.
#TeamArbeitsrecht
Mitinitiator @efarbeitsrecht
Beirat @DerBVAU
Kolumnist @WELTAMSONNTAG/@welt
Imp.: https://t.co/ltTzaLNWkk",https://t.co/yFUTT1sgrO,1.5911243749247017e+18,,6,0,0,45570,168,23191,943,retweeted,1.4863906051105546e+18,"Interessant. TikTok geht offenbar unter anderem gegen das Gegenvorstellungsverfahren im NetzDG vor. @Loeffel_Abrar @ra_krone @RAStadler @Arnd_Diringer @SDittl @HolznagelDaniel 

https://t.co/9xL74gXiyj",de,8.561551193181184e+17,orange
1486380939563442181,hassmelden,"Wer auf das NetzDG in seiner jetzigen und auch geplanten Form als effektives und wirkungsvolles Problemlösetool vertraut, der wird enttäuscht werden. Und das nicht nur  aber auch  weil reihenweise juristische Scharmützel dazu ausgetragen werden. 

https://t.co/YfMy78ioZd",Twitter for iPhone,1486380939563442181,1112447681220235264,2022-01-26T16:50:06.000Z,,de,False,Hassmelden | Zentrale Hatespeech-Meldestelle,False,True,2019-03-31T20:12:50.000Z,https://pbs.twimg.com/profile_images/1422103238472605699/4XWeL0GK_normal.jpg,Bundesweit die zentrale Meldestelle für Hatespeech. Strafrechtlich Relevantes wird sicher und anonym stellvertretend für Dich angezeigt.   Im Notfall:  110!,https://t.co/SBpdPSg8MF,1.5200382148825375e+18,Im Internet,3,38,0,1834,80,25537,579,,,,,,
1488106968841601029,jreichelt,"Für jeden FDP-Wähler, der sich in der neuen Regierung mehr freiheitlichen Geist erhofft hat, ist es unerträglich, dass die FDP nach NetzDG- und Impfpflicht-Wende nun auch noch Willkür, Drangsalierungs- und Allmachtsphantasien von Leuten wie Wieler und Scheele mitträgt. https://t.co/t0dtNcHnzJ",Twitter for Android,1488106968841601029,19069018,2022-01-31T11:08:43.000Z,,de,False,Julian Reichelt,False,True,2009-01-16T14:45:26.000Z,https://pbs.twimg.com/profile_images/1544270905064493058/Ynr5lMl4_normal.jpg,I'm back!,https://t.co/KKY4ADXflI,1.585717183312986e+18,Berlin,477,2590,19,21169,919,181799,973,quoted,1.487907429388071e+18,Brisantes Gutachten  - RKI-Chef Wieler hat zu viel Macht! https://t.co/qymVGYoi3a,de,9204502.0,green
1487492224849952771,Arnd_Diringer,"RT @buzerde Ab 1.2.22 sind die meisten NetzDG-Meldungen ans BKA weiterzuleiten (neuer § 3a). Inhalte, die u.U. § 189 StGB (Verunglimpfung Verstorbener) erfüllen, werden NetzDG-fähig. Dazu Forscherklausel, Melder bleiben weiter anonym, alle Änderungen als Diff/Synopse: https://t.co/MGWcO2PpfF",Twitter Web App,1487492224849952771,3467946681,2022-01-29T18:25:57.000Z,,de,False,Arnd Diringer,False,True,2015-08-28T11:39:24.000Z,https://pbs.twimg.com/profile_images/860813216930312192/MRlqIKSx_normal.jpg,"Prof. Dr. jur.
#TeamArbeitsrecht
Mitinitiator @efarbeitsrecht
Beirat @DerBVAU
Kolumnist @WELTAMSONNTAG/@welt
Imp.: https://t.co/ltTzaLNWkk",https://t.co/yFUTT1sgrO,1.5911243749247017e+18,,9,0,0,45570,168,23191,943,retweeted,1.487479598849921e+18,"Ab 1.2.22 sind die meisten NetzDG-Meldungen ans BKA weiterzuleiten (neuer § 3a). Inhalte, die u.U. § 189 StGB (Verunglimpfung Verstorbener) erfüllen, werden NetzDG-fähig. Dazu Forscherklausel, Melder bleiben weiter anonym, alle Änderungen als Diff/Synopse: https://t.co/MGWcO2PpfF",de,54154144.0,orange
1488238539791904768,hassmelden,"Facebook, Twitter, YouTube und TikTok klagen gegen das novellierte NetzDG.

Das BfJ gibt, bis zur gerichtlichen Entscheidung, eine »Stillhaltezusage« ab.

Strafverfolger:innen raufen sich die Haare.

Und wir machen den Job weiter, der noch nie der unsrige war. Leute.",Twitter Web App,1488238539791904768,1112447681220235264,2022-01-31T19:51:32.000Z,,de,False,Hassmelden | Zentrale Hatespeech-Meldestelle,False,True,2019-03-31T20:12:50.000Z,https://pbs.twimg.com/profile_images/1422103238472605699/4XWeL0GK_normal.jpg,Bundesweit die zentrale Meldestelle für Hatespeech. Strafrechtlich Relevantes wird sicher und anonym stellvertretend für Dich angezeigt.   Im Notfall:  110!,https://t.co/SBpdPSg8MF,1.5200382148825375e+18,Im Internet,24,227,5,1834,80,25537,579,,,,,,
1490799999780851713,olivergorus,"RT @LibertyRisingHQ Zitat aus dem FDP Wahlprogramm 2021: 

""Wir Freie Demokraten wollen das Netzwerkdurchsetzungsgesetz (NetzDG) abschaffen""

Wann wird die Forderung umgesetzt?

@fdp @fdpbt @MarcoBuschmann @c_lindner",Twitter for iPhone,1490799999780851713,18722806,2022-02-07T21:29:52.000Z,,de,False,Oliver Gorus,False,False,2009-01-07T14:34:51.000Z,https://pbs.twimg.com/profile_images/1557054759034576896/pY8liyiQ_normal.jpg,"Familienvater, Unternehmer, Exilschwabe. Liebt ruhige Momente, friedliche Ordnung, schöne Strukturen, individuelle Freiheit. Herausgeber von @dersandwirt",https://t.co/PMasJewPRY,1.0885330525638328e+18,Deutschland,14,0,0,67034,100,17339,984,retweeted,1.488590166977622e+18,"Zitat aus dem FDP Wahlprogramm 2021: 

""Wir Freie Demokraten wollen das Netzwerkdurchsetzungsgesetz (NetzDG) abschaffen""

Wann wird die Forderung umgesetzt?

@fdp @fdpbt @MarcoBuschmann @c_lindner",de,1.3926300116230922e+18,orange
1493186530655051778,jreichelt,"1. @fdp lässt alle Masken fallen und nennt es ""ein schönes Gefühl"".
2. Kurzzeitig re-euphorisierter FDP-Wähler fordert das Gleiche für unsere Kinder.
3. Twitter geht gegen den Tweet vor (zuständiger NetzDG-Minister ist FDP).
4. FDP beschimpft Wähler für seine Maskenforderung. https://t.co/NwtlVTpwSL",Twitter for Android,1493186530655051778,19069018,2022-02-14T11:33:05.000Z,,de,False,Julian Reichelt,False,True,2009-01-16T14:45:26.000Z,https://pbs.twimg.com/profile_images/1544270905064493058/Ynr5lMl4_normal.jpg,I'm back!,https://t.co/KKY4ADXflI,1.585717183312986e+18,Berlin,358,1751,14,21169,919,181799,973,,,,,,green
1500210214259281920,olivergorus,"#freeEddy Die Zensur von abweichenden Meinungen in Folge des #NetzDG ist und bleibt verfassungswidrig. @TwitterDE , lassen Sie bitte umgehend @Eddy_Bernayz frei! https://t.co/5Gu9P25KGe",Twitter for iPhone,1500210214259281920,18722806,2022-03-05T20:42:42.000Z,,de,False,Oliver Gorus,False,False,2009-01-07T14:34:51.000Z,https://pbs.twimg.com/profile_images/1557054759034576896/pY8liyiQ_normal.jpg,"Familienvater, Unternehmer, Exilschwabe. Liebt ruhige Momente, friedliche Ordnung, schöne Strukturen, individuelle Freiheit. Herausgeber von @dersandwirt",https://t.co/PMasJewPRY,1.0885330525638328e+18,Deutschland,88,344,1,67034,100,17339,984,quoted,1.500177119929901e+18,#freeEddy https://t.co/08a5fVESgN,qme,1.3776096680512225e+18,orange
